entry	name	subname	level_min	level_max	rank	type	display_id	display_scale
15175	Khur Hornstriker	Reagent Vendor	57	57	0	7	15319	1.35
15176	Vargus	Blacksmith	57	57	0	7	15318	1.35
15177	Cloud Skydancer	Hippogryph Master	55	55	1	7	15313	0
15178	Runk Windtamer	Wind Rider Master	55	55	1	7	15314	1.35
15179	Mishta	General Trade Goods Vendor	58	58	0	7	15317	0
15180	Baristolth of the Shifting Sands		60	60	0	7	15311	0
15181	Commander Mar'alith		62	62	1	7	15315	0
15182	Vish Kozus	Captain of the Guard	61	61	1	7	15320	0
15183	Geologist Larksbane		60	60	0	7	15316	0
15184	Cenarion Hold Infantry		60	60	1	7	15304	0
15185	Brood of Nozdormu		62	62	1	2	6370	0
15186	Murky		1	1	0	1	15369	0.8
15187	Cenarion Emissary Jademoon		55	55	0	7	15321	0
15188	Cenarion Emissary Blackhoof		55	55	0	7	15322	1.35
15189	Beetix Ficklespragg		56	57	0	7	15323	0
15190	Noggle Ficklespragg		55	56	0	7	15324	0
15191	Windcaller Proudhorn		55	57	0	7	15353	1.2
15192	Anachronos		63	63	3	2	2719	1.2
15193	The Banshee Queen		63	63	3	7	15325	0
15194	Hermit Ortell		56	58	0	7	15326	0
15195	Wickerman Guardian		60	60	1	6	10699	0
15196	Deathclasp		59	59	1	1	15327	0
15197	Darkcaller Yanka		60	60	1	7	15349	0
15198	Blackwing		63	63	0	10	11686	1
15199	Sergeant Hartman		60	60	1	7	15350	0
15200	Twilight Keeper Mayna	Twilight's Hammer	60	60	0	7	15328	0
15201	Twilight Flamereaver		60	60	0	7	2896	0
15202	Vyral the Vile	Twilight's Hammer	61	61	0	7	15411	0
15203	Prince Skaldrenox	Abyssal High Council	63	63	3	7	12002	3
15204	High Marshal Whirlaxis	Abyssal High Council	63	63	3	1	7691	3
15205	Baron Kazum	Abyssal High Council	63	63	3	5	12814	2
15206	The Duke of Cynders	Abyssal Council	62	62	1	7	12030	0
15207	The Duke of Fathoms	Abyssal Council	62	62	1	10	62	0
15208	The Duke of Shards	Abyssal Council	62	62	1	5	3216	0
15209	Crimson Templar	Abyssal Council	60	60	1	4	1204	0
15210	Vulculon UNUSED	Abyssal Council	62	62	1	7	1204	1
15211	Azure Templar	Abyssal Council	60	60	1	4	110	1
15212	Hoary Templar	Abyssal Council	60	60	1	4	8716	0
15213	Twilight Overlord	Twilight's Hammer	60	61	0	7	15407	0
15214	Invisible Stalker		1	1	0	10	1126	0
15215	Mistress Natalia Mar'alith	High Priestess of C'Thun	61	62	1	7	15330	0
15216	Male Ghost		1	1	0	7	15331	1
15217	Female Ghost		1	1	0	7	15332	1
15218	Faire Cannon Trigger		60	60	0	10	11686	0
15219	Trick - Critter		1	1	0	8	6296	1
15220	The Duke of Zephyrs	Abyssal Council	62	62	1	1	7569	0
15221	Frankal Invisible Trigger		1	1	0	10	13069	1
15222	Rutgar Invisible Trigger		1	1	0	10	13069	1
15223	[PH] [UNUSED] Lord Inquisitor Opalezzix	Abyssal Council	63	63	1	7	12002	1
15224	Dream Fog		63	63	3	10	11686	0
15226	[UNUSED] Vekniss Builder		60	61	1	10	12153	1
15227	[UNUSED] Vekniss Hiveshaper		61	61	1	10	15333	1
15228	[UNUSED] Vekniss Wellborer		61	61	1	10	15333	1
15229	Vekniss Soldier		61	61	1	10	15434	0
15230	Vekniss Warrior		61	61	1	10	15334	0
15231	[UNUSED] Vekniss Patroller		61	61	1	10	15334	1
15232	[UNUSED] Vekniss Eradicator		61	61	1	10	15334	1
15233	Vekniss Guardian		61	61	1	10	14521	0
15234	[UNUSED] Vekniss Swarmer		61	61	1	10	14522	1
15235	Vekniss Stinger		62	62	1	10	15338	0
15236	Vekniss Wasp		60	60	1	10	15335	0
15237	[UNUSED] Vekniss Wrathstinger		61	61	1	10	15335	1
15238	[UNUSED] Vekniss Hive Reaver		61	61	1	10	15336	1
15239	[UNUSED] Vekniss Hive Lurker		61	61	1	10	15336	1
15240	Vekniss Hive Crawler		62	62	1	10	15533	0
15241	[UNUSED] Vekniss Crusher		1	1	1	10	15337	1
15242	[UNUSED] Vekniss Demolisher		1	1	1	10	15337	1
15243	[UNUSED] Vekniss Wasprider		61	61	1	10	15338	1
15244	[UNUSED] Vekniss Hive Raider		61	61	1	10	15338	1
15245	[UNUSED] Vekniss Waspguard		61	61	1	10	15338	1
15246	Qiraji Mindslayer		61	61	1	10	15740	0
15247	Qiraji Brainwasher		61	61	1	10	15360	0
15248	[UNUSED] Qiraji Soulbender		61	61	1	10	1064	1
15249	Qiraji Lasher		61	61	1	10	15465	0
15250	Qiraji Slayer		61	61	1	10	15354	0
15251	[UNUSED] Qiraji Slaymaster		61	61	1	10	1063	1
15252	Qiraji Champion		63	63	1	10	15340	0
15253	[UNUSED] Qiraji Champion		61	61	1	10	1063	1
15254	[UNUSED] Qiraji Captain		61	61	1	10	15339	1
15255	[UNUSED] Qiraji Officer		61	61	1	10	15339	1
15256	[UNUSED] Qiraji Commander		61	61	1	10	15339	1
15257	[UNUSED] Qiraji Honor Guard		61	61	1	10	15340	1
15258	[UNUSED] Qiraji Praetor		61	61	1	10	15340	1
15259	[UNUSED] Qiraji Imperator		61	61	1	10	15340	1
15260	Demented Druid Spirit		60	60	0	10	11242	0
15261	Spirit Shade		60	60	0	10	1825	0
15262	Obsidian Eradicator		60	60	1	10	15346	0
15263	The Prophet Skeram		63	63	3	10	15345	0
15264	Anubisath Sentinel		61	61	1	10	15347	0
15270	Huum Wildmane		60	60	0	7	15371	1.35
15275	Emperor Vek'nilash		63	63	3	10	15761	0
15276	Emperor Vek'lor		63	63	3	10	15778	0
15277	Anubisath Defender		62	62	1	10	15351	0
15282	Aurel Goldleaf		60	60	0	7	15372	0
15286	Xil'xix	Hive'Regal Overlord	62	62	1	10	15355	0
15288	Aluntir	Hive'Ashi Overlord	62	62	1	10	15356	0
15290	Arakis	Hive'Zora Overlord	62	62	1	10	15357	0
15293	Aendel Windspear		60	60	0	7	15358	0
15299	Viscidus		63	63	3	10	15686	0
15300	Vekniss Drone		60	60	0	10	15362	0
15302	Shade of Taerar		63	63	3	2	15367	1.3
15303	Maxima Blastenheimer	Darkmoon Faire Cannoneer	35	35	0	7	15368	0
15304	Ancient Mana Spring Totem		52	52	0	11	4587	0
15305	Lord Skwol	Abyssal High Council	63	63	3	10	800	3
15306	Bor Wildmane		56	58	0	7	15370	1.35
15307	Earthen Templar	Abyssal Council	60	60	1	4	14511	0
15308	Twilight Prophet	Twilight's Hammer	60	60	1	7	15373	0
15309	Spoops		1	1	0	7	14616	0
15310	Jesper		1	1	0	7	338	0
15311	Anubisath Warder		63	63	1	10	15351	0
15312	Obsidian Nullifier		61	61	1	10	15346	0
15313	Moonkin (Druid - Night Elf)		1	1	0	7	15374	1
15314	Moonkin (Druid - Tauren)		1	1	0	7	15375	1
15315	Mylini Frostmoon	Weapon Merchant	55	55	0	7	15377	0
15316	Qiraji Scarab		60	60	0	10	9354	0
15317	Qiraji Scorpion		60	60	0	10	9749	0
15318	Hive'Zara Drone		60	60	1	10	12153	0
15319	Hive'Zara Collector		60	60	1	10	15483	0
15320	Hive'Zara Soldier		61	61	1	10	15439	0
15322	[UNUSED] Hive'Zara Ambusher		61	61	1	10	11099	1
15323	Hive'Zara Sandstalker		61	61	1	10	11084	0
15324	Qiraji Gladiator		61	61	1	10	15741	0
15325	Hive'Zara Wasp		61	61	1	10	11142	0
15326	[UNUSED] Hive'Zara Swarmer		61	61	1	10	12152	1
15327	Hive'Zara Stinger		61	61	1	10	9229	0
15328	Steam Tonk		1	1	0	9	15381	1
15329	[UNUSED] Hive'Zara Scout		61	61	1	10	12152	1
15330	[UNUSED] Sand Borer		61	61	1	10	15379	1
15331	[UNUSED] Dune Tunneler		61	61	1	10	15379	1
15332	[UNUSED] Crystal Feeder		61	61	1	1	13509	1
15333	Silicate Feeder		55	55	0	1	13509	0
15334	Giant Eye Tentacle		60	60	1	10	15948	5
15335	Flesh Hunter		62	62	1	10	15463	0
15336	Hive'Zara Tail Lasher		61	61	1	10	15336	0
15337	[UNUSED] Sand Mold		61	61	1	10	15380	1
15338	Obsidian Destroyer		61	61	1	4	15343	0
15339	Ossirian the Unscarred		63	63	3	10	15432	0
15340	Moam		63	63	3	10	15392	0
15341	General Rajaxx		63	63	3	10	15376	0
15342	[UNUSED] Sphinx		61	61	1	4	11914	1
15343	Qiraji Swarmguard		61	61	1	10	15465	0
15344	Swarmguard Needler		61	61	1	10	15354	0
15345	[UNUSED] Daughter of Hecate		61	61	1	10	15354	1
15346	[UNUSED] Qiraji Wasprider		61	61	1	10	15338	1
15347	[UNUSED] Qiraji Wasplord		61	61	1	10	15338	1
15348	Kurinnaxx		63	63	3	10	15742	0
15349	RC Blimp <PH>		1	1	0	9	15382	1
15350	Horde Warbringer		60	60	0	7	15387	0
15351	Alliance Brigadier General		60	60	0	7	15389	0
15352	Corrupted Water Elemental		60	60	0	4	525	1
15353	Katrina Shimmerstar	Hallow's End Treats	30	30	0	7	15390	0
15354	Rachelle Gothena	Hallow's End Treats	30	30	0	7	15391	0
15355	Anubisath Guardian		62	62	1	10	15347	0
15356	Blue Baby Murloc		1	1	0	7	15393	1
15357	Purple Baby Murloc		1	1	0	7	15397	1
15358	White Baby Murloc		1	1	0	7	15398	1
15359	Pink Baby Murloc		1	1	0	7	15396	1
15360	Green Baby Murloc		1	1	0	7	15394	1
15361	Murki		1	1	0	1	15395	0
15362	Malfurion Stormrage		63	63	3	7	15399	0
15363	Spirit Totem		35	35	0	11	4587	0
15364	RC Mortar Tank <PH>		1	1	0	9	15382	1
15368	Tonk Mine		60	60	0	9	15402	0
15369	Ayamiss the Hunter		63	63	3	10	15431	0
15370	Buru the Gorger		63	63	3	10	15654	0
15373	Halloween Pirate Captain		1	1	0	7	3494	1
15374	Halloween Undead Pirate		1	1	0	6	3494	1
15375	Halloween Pirate Female		1	1	0	7	6948	1
15376	Halloween Male Ghost		1	1	1	6	10478	1
15377	Halloween Female Ghost		1	1	1	6	10481	1
15378	Merithra of the Dream		63	63	3	2	15420	0
15379	Caelestrasz		63	63	3	2	15419	0
15380	Arygos		63	63	3	2	15418	0
15381	Anachronos the Ancient		63	63	3	2	15415	0
15382	Fandral Staghelm		63	63	3	7	15421	0
15383	Sergeant Stonebrow	Copper Bar Collector	56	56	1	7	15441	0
15384	World Trigger		60	60	0	10	11686	0
15385	Colonel Zerran		63	63	1	10	15738	0
15386	Major Yeggeth		63	63	1	10	15738	0
15387	Qiraji Warrior		61	61	1	10	15437	0
15388	Major Pakkon		63	63	1	10	15738	0
15389	Captain Drenn		63	63	1	10	15738	0
15390	Captain Xurrem		63	63	1	10	15738	0
15391	Captain Qeez		63	63	1	10	15738	0
15392	Captain Tuubid		63	63	1	10	15738	0
15393	[UNUSED] Ruins Qiraji Gladiator Named 7		61	61	1	10	15340	1
15394	Hero of the Horde		1	1	0	7	15416	1
15395	Nafien		55	55	0	7	5851	0
15410	Anachronos Dragon Form		1	1	3	2	15500	0
15411	Arygos Dragon Form		1	1	3	2	15413	0
15412	Caelestrasz Dragon Form		1	1	3	2	15414	0
15413	Merithra Dragon Form		1	1	3	2	15412	0
15414	Qiraji Wasp		60	60	1	10	15495	0
15415	Southshore Stink Bomb Counter		1	1	0	10	7804	1
15419	Kania	Enchanting Supplier	54	54	0	7	15425	0
15421	Qiraji Drone		60	60	1	10	15487	0
15422	Qiraji Tank		60	60	1	10	15491	0
15423	Kaldorei Infantry		58	60	0	7	15427	0
15424	Anubisath Conqueror		61	61	1	10	15499	0
15425	Debug Point		1	1	0	10	169	1
15426	Ahn'Qiraj Trigger		60	60	0	10	15294	1
15427	Merithra's Wake		1	1	3	10	11686	0
15428	Sand Vortex		60	60	0	4	14501	0
15429	Disgusting Oozeling		5	5	0	1	15436	0
15431	Corporal Carnes	Iron Bar Collector	58	58	1	7	15442	0
15432	Dame Twinbraid	Thorium Bar Collector	60	60	1	7	15443	0
15434	Private Draxlegauge	Stranglekelp Collector	56	56	1	7	15445	0
15435	Ironforge Brigade Mortarman		60	60	0	7	15444	1
15436	Mortar Sergeant Stouthammer		1	1	0	7	15446	1
15437	Master Nightsong	Purple Lotus Collector	58	58	1	7	15447	0
15440	Captain Blackanvil	Ironforge Brigade Captain	60	60	1	7	15448	0
15441	Ironforge Brigade Rifleman		60	60	0	7	15566	0
15442	Ironforge Brigade Footman		60	60	1	7	15565	0
15443	Janela Stouthammer		60	60	1	7	15564	0
15444	Arcanist Nozzlespring		60	60	1	7	5377	0
15445	Sergeant Major Germaine	Arthas' Tears Collector	60	60	1	7	15449	0
15446	Bonnie Stoneflayer	Light Leather Collector	56	56	1	7	15450	0
15448	Private Porter	Medium Leather Collector	58	58	1	7	15451	0
15449	Hive'Zora Abomination		60	60	1	10	15452	0
15450	Marta Finespindle	Thick Leather Collector	60	60	1	7	15453	0
15451	Sentinel Silversky	Linen Bandage Collector	56	56	1	7	15454	0
15452	Nurse Stonefield	Silk Bandage Collector	58	58	1	7	15455	0
15453	Keeper Moonshade	Runecloth Bandage Collector	60	60	1	7	15456	0
15454	Anachronos Quest Trigger Invisible		1	1	0	10	13069	0
15455	Slicky Gastronome	Rainbow Fin Albacore Collector	56	56	1	7	15457	0
15456	Sarah Sadwhistle	Roast Raptor Collector	58	58	1	7	15458	0
15457	Huntress Swiftriver	Spotted Yellowtail Collector	60	60	1	7	15459	0
15458	Commander Stronghammer	Alliance Ambassador	60	60	1	7	15460	0
15459	Miner Cromwell	Copper Bar Collector	56	56	1	7	15461	0
15460	Grunt Maug	Tin Bar Collector	58	58	1	7	15462	0
15461	Shrieker Scarab		60	60	1	10	12151	0
15462	Spitting Scarab		60	60	1	10	15464	0
15463	Grace of Air Totem III		60	60	0	11	4590	0
15464	Strength of Earth Totem V		60	60	0	11	4588	0
15466	Minion of Omen		59	60	0	3	15878	0
15467	Omen		63	63	3	3	15879	0
15469	Senior Sergeant T'kelah	Mithril Bar Collector	60	60	1	7	15466	0
15471	Lieutenant General Andorov		61	61	1	7	15688	0
15472	[UNUSED] Deep Ooze		62	62	1	10	9595	1
15473	Kaldorei Elite		60	60	1	7	15689	0
15475	Beetle		1	1	0	8	7511	0
15476	Scorpion		1	1	0	8	15469	0
15477	Herbalist Proudfeather	Peacebloom Collector	56	56	1	7	15472	1.25
15481	Spirit of Azuregos		63	63	3	2	15473	0
15491	Eranikus, Tyrant of the Dream		63	63	3	2	15474	0
15495	Nighthaven Defender		60	61	1	7	11774	1.35
15498	Windcaller Yessendra		55	57	0	7	15477	0
15499	Warden Haro		56	58	0	7	15478	1.35
15500	Keyl Swiftclaw		60	60	1	7	15479	0
15502	Andorgos	Brood of Malygos	60	60	1	7	15480	0
15503	Kandrostrasz	Brood of Alexstrasza	60	60	1	7	15481	0
15504	Vethsera	Brood of Ysera	60	60	1	7	15482	0
15505	Canal Frenzy		60	60	1	1	14528	0
15506	Stewvul		60	60	0	7	6981	1
15507	Buru the Gorger Transform Visual		1	1	0	10	15655	0
15508	Batrider Pele'keiki	Firebloom Collector	58	58	1	7	15502	0
15509	Princess Huhuran		63	63	3	10	15739	0
15510	Fankriss the Unyielding		63	63	3	10	15743	0
15511	Lord Kri		63	63	3	10	15656	0
15512	Apothecary Jezel	Purple Lotus Collector	60	60	1	7	15503	0
15514	Buru Egg		55	55	0	10	15512	0
15515	Skinner Jamani	Heavy Leather Collector	56	56	1	7	15508	0
15516	Battleguard Sartura		63	63	3	10	15583	0
15517	Ouro		63	63	3	10	15509	0
15518	Auctioneer Grum		0	0	0	7	7990	1
15519	Auctioneer Bertram		0	0	0	7	15779	1
15520	O'Reily		5	5	0	1	15534	0
15521	Hive'Zara Hatchling		59	60	1	10	11095	0
15522	Sergeant Umala	Thick Leather Collector	56	58	1	7	15535	0
15524	Temporary Reindeer		1	1	0	1	1991	0
15525	Doctor Serratus	Rugged Leather Collector	60	60	1	7	15536	0
15526	Meridith the Mermaiden		60	60	0	7	11268	0
15527	Mana Fiend		57	60	1	4	15547	0
15528	Healer Longrunner	Wool Bandage Collector	56	56	1	7	15537	1.35
15529	Lady Callow	Mageweave Bandage Collector	56	58	1	7	15539	0
15530	Twilight Master Xarvos	Twilight's Hammer	56	56	0	7	15540	1
15532	Stoneguard Clayhoof	Runecloth Bandage Collector	60	60	1	7	15541	1.25
15533	Bloodguard Rawtar	Lean Wolf Steak Collector	56	56	1	7	15542	0
15534	Fisherman Lin'do	Spotted Yellowtail Collector	58	58	1	7	15543	0
15535	Chief Sharpclaw	Baked Salmon Collector	60	60	1	7	15544	1.35
15536	Noxxie Razzlebrack		56	57	0	7	15549	1
15537	Anubisath Warrior		62	62	1	10	15545	0
15538	Anubisath Swarmguard		62	62	1	10	15546	0
15539	General Zog	Horde Ambassador	60	60	1	7	15548	0
15540	Windcaller Kaldon		60	60	1	7	15550	0
15541	Twilight Marauder Morna	Twilight's Hammer	60	60	1	7	15551	0
15542	Twilight Marauder	Twilight's Hammer	58	59	0	7	15552	0
15543	Princess Yauj		63	63	3	10	15657	0
15544	Vem		63	63	3	10	15658	0
15545	Cenarion Outrider		60	60	0	7	15304	0
15546	Hive'Zara Swarmer		60	60	0	10	482	0
15549	Elder Morndeep		60	60	0	7	15622	0
15552	Doctor Weavil		63	63	1	7	15557	0
15553	Doctor Weavil's Flying Machine		60	60	0	10	8011	0
15554	Number Two		61	61	1	1	10133	5
15555	Hive'Zara Larva		59	60	0	10	15554	0
15556	Elder Splitrock		60	60	0	7	15637	0
15557	Elder Rumblerock		60	60	0	7	15630	0
15558	Elder Silvervein		60	60	0	7	15632	0
15559	Elder Highpeak		60	60	0	7	15616	0
15560	Elder Stonefort		60	60	0	7	15641	0
15561	Elder Obsidian		60	60	0	7	15625	0
15562	Elder Hammershout		60	60	0	7	15614	0
15563	Elder Bellowrage		60	60	0	7	15600	0
15564	Elder Darkcore		60	60	0	7	15606	0
15565	Elder Stormbrow		60	60	0	7	15643	0
15566	Elder Snowcrown		60	60	0	7	15636	0
15567	Elder Ironband		60	60	0	7	15617	0
15568	Elder Graveborn		60	60	0	7	15612	0
15569	Elder Goldwell		60	60	0	7	15611	0
15570	Elder Primestone		60	60	0	7	15626	0
15571	Maws		63	63	3	1	15555	8
15572	Elder Runetotem		60	60	0	7	15631	1.25
15573	Elder Ragetotem		60	60	0	7	15628	1.25
15574	Elder Stonespire		60	60	0	7	15642	1.35
15575	Elder Bloodhoof		60	60	0	7	15604	1.35
15576	Elder Winterhoof		60	60	0	7	15648	1.35
15577	Elder Skychaser		60	60	0	7	15633	1.25
15578	Elder Wildmane		60	60	0	7	15645	1.25
15579	Elder Darkhorn		60	60	0	7	15607	1.25
15580	Elder Proudhorn		60	60	0	7	15627	1.35
15581	Elder Grimtotem		60	60	0	7	15613	1.35
15582	Elder Windtotem		60	60	0	7	15647	1.25
15583	Elder Thunderhorn		60	60	0	7	15644	1.35
15584	Elder Skyseer		60	60	0	7	15635	1.35
15585	Elder Dawnstrider		60	60	0	7	15608	1.25
15586	Elder Dreamseer		60	60	0	7	15609	1.35
15587	Elder Mistwalker		60	60	0	7	15619	1.25
15588	Elder High Mountain		60	60	0	7	15615	1.35
15589	Eye of C'Thun		63	63	3	10	15556	0
15590	Ossirian Crystal Trigger		60	60	0	10	14501	1
15591	Minion of Weavil		60	61	1	7	15560	0
15592	Elder Windrun		60	60	0	7	15646	0
15593	Elder Starsong		60	60	0	7	15639	0
15594	Elder Moonstrike		60	60	0	7	15620	0
15595	Elder Bladeleaf		60	60	0	7	15601	0
15596	Elder Starglade		60	60	0	7	15638	0
15597	Elder Moonwarden		60	60	0	7	15621	0
15598	Elder Bladeswift		60	60	0	7	15603	0
15599	Elder Bladesing		60	60	0	7	15602	0
15600	Elder Skygleam		60	60	0	7	15634	0
15601	Elder Starweave		60	60	0	7	15640	0
15602	Elder Meadowrun		60	60	0	7	15618	0
15603	Elder Nightwind		60	60	0	7	15624	0
15604	Elder Morningdew		60	60	0	7	15623	0
15605	Elder Riversong		60	60	0	7	15629	0
15606	Elder Brightspear		60	60	0	7	15605	0
15607	Elder Farwhisper		60	60	0	7	15610	0
15608	Medivh		63	63	3	10	13	1
15609	Cenarion Scout Landion		60	60	1	7	15563	0
15610	Cenarion Scout Azenel		60	60	1	7	15561	0
15611	Cenarion Scout Jalia		60	60	1	7	15562	0
15612	Krug Skullsplit	Orgrimmar Legion Captain	60	60	1	7	15567	0
15613	Merok Longstride		60	60	1	7	15568	1.35
15614	J.D. Shadesong		61	61	1	7	15569	0
15615	Shadow Priestess Shai		60	60	1	7	15570	0
15616	Orgrimmar Legion Grunt		60	60	1	7	15571	0
15617	Orgrimmar Legion Axe Thrower		60	60	1	7	15574	0
15618	Orgrimmar Legion Hexxer		60	60	1	7	15571	1
15619	silithus test mob		60	60	1	7	15575	1
15620	Hive'Regal Hunter-Killer		60	60	1	10	15576	0
15621	Yauj Brood		60	60	1	10	11105	0
15622	Vekniss Borer		60	60	1	10	6633	0
15623	Xandivious		62	62	1	3	11341	0
15624	Forest Wisp		6	8	0	10	12432	0
15625	Twilight Corrupter		63	63	3	3	14416	0
15626	Celestine Omencaller		60	60	0	7	15580	1
15627	Jarod Shadowsong		63	63	1	7	15581	1
15628	Eranikus the Redeemed		63	63	3	2	15474	0
15629	Nightmare Phantasm		62	62	1	10	10553	0
15630	Spawn of Fankriss		63	63	1	10	15582	0
15631	Spotlight		60	60	0	10	11686	0
15632	Test dude for 1.8		1	1	0	7	7858	1
15633	Tyrande	High Priestess of Elune	63	63	3	7	7274	0
15634	Priestess of the Moon		60	60	1	7	15585	0
15659	Auctioneer Jaxon		50	50	0	7	15594	0
15660	Eranikus Transformed		1	1	0	7	6984	0
15661	Baby Shark		1	1	0	1	15595	0
15663	War Effort Volunteer		30	30	0	7	15596	0
15664	Metzen the Reindeer		5	5	0	1	15903	0
15665	Mounted Reindeer		1	1	0	6	15902	0
15666	Black Qiraji Battle Tank		1	1	0	10	15677	0
15667	Glob of Viscidus		60	60	0	10	12349	0
15675	Auctioneer Stockton		50	50	0	7	15782	0
15676	Auctioneer Yarly		50	50	0	7	15784	0
15677	Auctioneer Graves		50	50	0	7	7993	0
15678	Auctioneer Silva'las		50	50	0	7	7997	0
15679	Auctioneer Cazarez		50	50	0	7	7996	0
15680	Auctioneer Bernal		50	50	0	7	7995	1
15681	Auctioneer O'reely		50	50	0	7	7993	0
15682	Auctioneer Cain		50	50	0	7	15780	0
15683	Auctioneer Naxxremis		50	50	0	7	7995	0
15684	Auctioneer Tricket		50	50	0	7	15783	0
15685	Southsea Kidnapper		45	45	0	7	6950	0
15686	Auctioneer Rhyker		50	50	0	7	15781	0
15692	Dark Iron Kidnapper		45	45	0	7	7789	0
15693	Jonathan the Revelator		61	61	1	7	15867	0
15694	Stormwind Reveler		1	60	0	7	15766	0
15695	Vek Twins Trigger		60	60	0	10	11686	1
15696	War Effort Recruit		30	30	0	7	15650	0
15698	Father Winter's Helper		1	1	0	1	15660	1
15699	Tranquil Mechanical Yeti		1	1	0	1	10269	0
15700	Warlord Gorchuk	War Effort Commander	60	60	1	7	15661	0
15701	Field Marshal Snowfall	War Effort Commander	60	60	1	7	15662	0
15702	Senior Sergeant Taiga	War Effort Recruiter	60	60	1	7	15664	1.2
15703	Senior Sergeant Grimsford	War Effort Recruiter	60	60	1	7	15665	0
15704	Senior Sergeant Kai'jin	War Effort Recruiter	60	60	1	7	15666	0
15705	Winter's Little Helper		1	1	0	10	15663	1
15706	Winter Reindeer		1	1	0	1	15904	1
15707	Master Sergeant Fizzlebolt	War Effort Recruiter	60	60	1	7	15668	0
15708	Master Sergeant Maclure	War Effort Recruiter	60	60	1	7	15669	0
15709	Master Sergeant Moonshadow	War Effort Recruiter	60	60	1	7	15670	0
15710	Tiny Snowman		1	1	0	1	15671	1
15712	Dirt Mound		60	60	0	10	15294	0
15713	Blue Qiraji Battle Tank		1	1	0	10	15678	0
15714	Yellow Qiraji Battle Tank		1	1	0	10	15680	0
15715	Green Qiraji Battle Tank		1	1	0	10	15679	0
15716	Red Qiraji Battle Tank		1	1	0	10	15681	0
15717	Ouro Trigger		1	1	0	10	11686	1
15718	Ouro Scarab		60	60	1	10	11108	0
15719	Thunder Bluff Reveler		1	60	0	7	15770	1.35
15720	Timbermaw Ancestor		60	60	0	6	15683	0
15721	Mechanical Greench		58	58	0	1	15684	0
15722	Squire Leoren Mal'derath	Stable Master	60	60	0	7	15685	0
15723	Booty Bay Reveler		1	60	0	7	15762	0
15724	Drunken Bruiser		57	57	0	7	7102	0
15725	Claw Tentacle		60	60	0	10	15789	2
15726	Eye Tentacle		60	60	0	10	15788	1
15727	C'Thun		63	63	3	10	15787	0
15728	Giant Claw Tentacle		60	60	1	10	15790	5
15729	Father Winter's Helper (BIG) gm		1	1	0	10	15687	1
15730	Pat's Snowcloud Guy		60	60	0	10	15294	0
15731	Darnassus Commendation Officer		55	55	0	7	15707	0
15732	Wonderform Operator	Smokywood Pastures	30	30	0	7	13349	0
15733	Gnomeregan Commendation Officer		55	55	0	7	15711	0
15734	Ironforge Commendation Officer		55	55	0	7	15714	0
15735	Stormwind Commendation Officer		55	55	0	7	15718	0
15736	Orgrimmar Commendation Officer		55	55	0	7	15716	0
15737	Darkspear Commendation Officer		55	55	0	7	15701	0
15738	Undercity Commendation Officer		55	55	0	7	15722	0
15739	Thunder Bluff Commendation Officer		55	55	0	7	15720	1.35
15740	Colossus of Zora		63	63	3	10	15693	0
15741	Colossus of Regal		63	63	3	10	15694	0
15742	Colossus of Ashi		63	63	3	10	15695	0
15743	Colossal Anubisath Warbringer		61	62	1	10	15696	4.5
15744	Imperial Qiraji Destroyer		62	62	1	10	15697	2.5
15745	Greatfather Winter's Helper		30	30	0	7	15698	1
15746	Great-father Winter's Helper		30	30	0	7	15698	1
15747	Qiraji Captain		35	35	1	10	15699	0
15748	Lesser Anubisath Warbringer		33	35	1	10	15700	0
15749	Lesser Silithid Flayer		29	31	1	10	11096	0
15750	Qiraji Major		45	48	1	10	15703	0
15751	Anubisath Warbringer		43	45	1	10	15704	0
15752	Silithid Flayer		40	44	1	10	11096	0
15753	Qiraji Brigadier General		60	60	1	10	15705	0
15754	Greater Anubisath Warbringer		58	59	1	10	15706	0
15756	Greater Silithid Flayer		54	57	1	10	11096	1.1
15757	Qiraji Lieutenant General		63	63	3	10	15709	2
15758	Supreme Anubisath Warbringer		62	62	1	10	15710	2
15759	Supreme Silithid Flayer		60	61	1	10	11096	1.4
15760	Winter Reveler		30	40	0	7	15713	0
15761	Officer Vu'Shalay	Darkspear Commendations	55	55	0	7	15731	0
15762	Officer Lunalight	Darnassus Commendations	55	55	0	7	15727	0
15763	Officer Porterhouse	Gnomeregan Commendations	55	55	0	7	15729	0
15764	Officer Ironbeard	Ironforge Commendations	55	55	0	7	15726	0
15765	Officer Redblade	Orgrimmar Commendations	55	55	0	7	15724	0
15766	Officer Maloof	Stormwind Commendations	55	55	0	7	15728	0
15767	Officer Thunderstrider	Thunder Bluff Commendations	55	55	0	7	15730	1.25
15768	Officer Gothena	Undercity Commendations	55	55	0	7	15725	0
15769	Resonating Crystal		35	35	1	10	13069	1
